k,q,mode,run,iterations,patterns,sequences_per_pattern,sequence_length,bases,elapsed_ns,ns_per_base,checksum
57,12,first,0,5,256,512,150,98304000,22030292,0.224103719,327680
57,7,first,0,5,256,512,150,98304000,20500834,0.208545268,327680
57,9,first,0,5,256,512,150,98304000,20685667,0.210425486,327680
57,1,first,0,4,256,512,150,78643200,22177459,0.282000974,262144
57,10,first,0,5,256,512,150,98304000,20802083,0.211609731,327680
57,11,first,0,5,256,512,150,98304000,20791291,0.211499949,327680
57,3,first,0,5,256,512,150,98304000,24559959,0.249836823,327680
57,2,first,0,4,256,512,150,78643200,21529542,0.273762283,262144
57,5,first,0,5,256,512,150,98304000,24624666,0.250495056,327680
57,8,first,0,5,256,512,150,98304000,21906333,0.222842743,327680
57,1,first,1,4,256,512,150,78643200,23712291,0.301517372,262144
57,12,first,1,5,256,512,150,98304000,22295333,0.226799856,327680
57,4,first,1,5,256,512,150,98304000,21813875,0.221902212,327680
57,8,first,1,5,256,512,150,98304000,20835708,0.211951782,327680
57,6,first,1,5,256,512,150,98304000,20745166,0.211030741,327680
57,3,first,1,5,256,512,150,98304000,24241334,0.246595601,327680
57,7,first,1,5,256,512,150,98304000,20612791,0.209684153,327680
57,2,first,1,4,256,512,150,78643200,21168917,0.269176699,262144
57,10,first,1,5,256,512,150,98304000,20668833,0.210254242,327680
57,5,first,1,5,256,512,150,98304000,21058333,0.214216441,327680
57,9,first,1,5,256,512,150,98304000,20469167,0.208223134,327680
57,11,first,1,5,256,512,150,98304000,20671541,0.210281789,327680
57,11,first,2,5,256,512,150,98304000,20798708,0.211575399,327680
57,6,first,2,5,256,512,150,98304000,20495375,0.208489736,327680
57,1,first,2,4,256,512,150,78643200,22238084,0.282771861,262144
57,2,first,2,4,256,512,150,78643200,21348417,0.271459160,262144
57,10,first,2,5,256,512,150,98304000,20906209,0.212668955,327680
57,4,first,2,5,256,512,150,98304000,21819959,0.221964101,327680
57,12,first,2,5,256,512,150,98304000,22290333,0.226748993,327680
57,3,first,2,5,256,512,150,98304000,24471458,0.248936544,327680
57,8,first,2,5,256,512,150,98304000,21115208,0.214795003,327680
57,9,first,2,5,256,512,150,98304000,20551167,0.209057281,327680
57,7,first,2,5,256,512,150,98304000,20604500,0.209599813,327680
57,5,first,2,5,256,512,150,98304000,20923291,0.212842723,327680
57,1,first,3,4,256,512,150,78643200,22363375,0.284365018,262144
57,11,first,3,5,256,512,150,98304000,20936500,0.212977091,327680
57,7,first,3,5,256,512,150,98304000,20468209,0.208213389,327680
57,6,first,3,5,256,512,150,98304000,20493041,0.208465993,327680
57,2,first,3,4,256,512,150,78643200,21186709,0.269402936,262144
57,12,first,3,5,256,512,150,98304000,22139208,0.225211670,327680
57,5,first,3,5,256,512,150,98304000,21137583,0.215022614,327680
57,10,first,3,5,256,512,150,98304000,20792250,0.211509705,327680
57,4,first,3,5,256,512,150,98304000,21785792,0.221616536,327680
57,3,first,3,5,256,512,150,98304000,24411292,0.248324504,327680
57,8,first,3,5,256,512,150,98304000,20602833,0.209582855,327680
57,9,first,3,5,256,512,150,98304000,20400500,0.207524618,327680
57,2,first,4,4,256,512,150,78643200,21304042,0.270894903,262144
57,11,first,4,5,256,512,150,98304000,20601000,0.209564209,327680
57,6,first,4,5,256,512,150,98304000,20559708,0.209144165,327680
57,1,first,4,4,256,512,150,78643200,22569791,0.286989733,262144
57,10,first,4,5,256,512,150,98304000,20565042,0.209198425,327680
57,7,first,4,5,256,512,150,98304000,20645083,0.210012644,327680
57,3,first,4,5,256,512,150,98304000,24532541,0.249557912,327680
57,12,first,4,5,256,512,150,98304000,22405750,0.227923075,327680
57,5,first,4,5,256,512,150,98304000,21150542,0.215154439,327680
57,9,first,4,5,256,512,150,98304000,20422000,0.207743327,327680
57,8,first,4,5,256,512,150,98304000,20886625,0.212469737,327680
57,4,first,4,5,256,512,150,98304000,21887250,0.222648621,327680
57,8,first,5,5,256,512,150,98304000,21073041,0.214366058,327680
57,5,first,5,5,256,512,150,98304000,20997917,0.213601858,327680
57,2,first,5,4,256,512,150,78643200,21272458,0.270493291,262144
57,3,first,5,5,256,512,150,98304000,24343750,0.247637431,327680
57,9,first,5,5,256,512,150,98304000,20662417,0.210188975,327680
57,10,first,5,5,256,512,150,98304000,20670500,0.210271200,327680
57,7,first,5,5,256,512,150,98304000,20731292,0.210889608,327680
57,11,first,5,5,256,512,150,98304000,20948000,0.213094076,327680
57,1,first,5,4,256,512,150,78643200,22302958,0.283596776,262144
57,12,first,5,5,256,512,150,98304000,22392333,0.227786591,327680
57,6,first,5,5,256,512,150,98304000,20487250,0.208407084,327680
57,4,first,5,5,256,512,150,98304000,21887375,0.222649892,327680
57,7,first,6,5,256,512,150,98304000,20653416,0.210097412,327680
57,10,first,6,5,256,512,150,98304000,21139709,0.215044240,327680
57,6,first,6,5,256,512,150,98304000,20510083,0.208639353,327680
57,12,first,6,5,256,512,150,98304000,22267833,0.226520111,327680
57,11,first,6,5,256,512,150,98304000,20940833,0.213021169,327680
57,3,first,6,5,256,512,150,98304000,24435583,0.248571604,327680
57,9,first,6,5,256,512,150,98304000,20830500,0.211898804,327680
57,8,first,6,5,256,512,150,98304000,20595125,0.209504445,327680
57,1,first,6,4,256,512,150,78643200,22321750,0.283835729,262144
57,2,first,6,4,256,512,150,78643200,21248083,0.270183347,262144
57,4,first,6,5,256,512,150,98304000,22024542,0.224045227,327680
57,5,first,6,5,256,512,150,98304000,21191084,0.215566854,327680
57,10,first,7,5,256,512,150,98304000,20917417,0.212782969,327680
57,11,first,7,5,256,512,150,98304000,20766958,0.211252421,327680
57,12,first,7,5,256,512,150,98304000,22444417,0.228316416,327680
57,2,first,7,4,256,512,150,78643200,21291125,0.270730654,262144
57,1,first,7,4,256,512,150,78643200,22380375,0.284581184,262144
57,9,first,7,5,256,512,150,98304000,20673416,0.210300863,327680
57,5,first,7,5,256,512,150,98304000,21099959,0.214639882,327680
57,3,first,7,5,256,512,150,98304000,25279625,0.257157644,327680
57,4,first,7,5,256,512,150,98304000,22772250,0.231651306,327680
57,8,first,7,5,256,512,150,98304000,21163792,0.215289225,327680
57,6,first,7,5,256,512,150,98304000,21406500,0.217758179,327680
57,7,first,7,5,256,512,150,98304000,21350625,0.217189789,327680
57,11,first,8,5,256,512,150,98304000,21599875,0.219725291,327680
57,4,first,8,5,256,512,150,98304000,22738375,0.231306712,327680
57,2,first,8,4,256,512,150,78643200,21954459,0.279165382,262144
57,1,first,8,4,256,512,150,78643200,23202916,0.295040334,262144
57,5,first,8,5,256,512,150,98304000,22271000,0.226552327,327680
57,7,first,8,5,256,512,150,98304000,22115500,0.224970500,327680
57,12,first,8,5,256,512,150,98304000,23149208,0.235485921,327680
57,9,first,8,5,256,512,150,98304000,21502125,0.218730927,327680
57,6,first,8,5,256,512,150,98304000,20957291,0.213188588,327680
57,10,first,8,5,256,512,150,98304000,20871292,0.212313761,327680
57,8,first,8,5,256,512,150,98304000,21140666,0.215053975,327680
57,3,first,8,5,256,512,150,98304000,24087459,0.245030304,327680
57,4,first,9,5,256,512,150,98304000,21813625,0.221899668,327680
57,10,first,9,5,256,512,150,98304000,20755250,0.211133321,327680
57,12,first,9,5,256,512,150,98304000,22541833,0.229307383,327680
57,3,first,9,5,256,512,150,98304000,24322209,0.247418304,327680
57,7,first,9,5,256,512,150,98304000,20604000,0.209594727,327680
57,5,first,9,5,256,512,150,98304000,20878584,0.212387939,327680
57,2,first,9,4,256,512,150,78643200,21265792,0.270408529,262144
57,9,first,9,5,256,512,150,98304000,20589000,0.209442139,327680
57,11,first,9,5,256,512,150,98304000,21004500,0.213668823,327680
57,1,first,9,4,256,512,150,78643200,22238584,0.282778219,262144
57,8,first,9,5,256,512,150,98304000,20656583,0.210129628,327680
57,6,first,9,5,256,512,150,98304000,20473250,0.208264669,327680
57,4,first,10,5,256,512,150,98304000,21989375,0.223687490,327680
57,8,first,10,5,256,512,150,98304000,20755875,0.211139679,327680
57,7,first,10,5,256,512,150,98304000,20600667,0.209560822,327680
57,6,first,10,5,256,512,150,98304000,20490667,0.208441844,327680
57,12,first,10,5,256,512,150,98304000,22549291,0.229383250,327680
57,3,first,10,5,256,512,150,98304000,24381000,0.248016357,327680
57,11,first,10,5,256,512,150,98304000,21450416,0.218204915,327680
57,1,first,10,4,256,512,150,78643200,23849333,0.303259951,262144
57,10,first,10,5,256,512,150,98304000,22058208,0.224387695,327680
57,2,first,10,4,256,512,150,78643200,22080208,0.280764364,262144
57,9,first,10,5,256,512,150,98304000,21258750,0.216255188,327680
57,5,first,10,5,256,512,150,98304000,22261083,0.226451447,327680
57,4,first,11,5,256,512,150,98304000,22178208,0.225608398,327680
57,1,first,11,4,256,512,150,78643200,22420208,0.285087687,262144
57,12,first,11,5,256,512,150,98304000,22431875,0.228188833,327680
57,6,first,11,5,256,512,150,98304000,20679125,0.210358938,327680
57,3,first,11,5,256,512,150,98304000,24433791,0.248553375,327680
57,2,first,11,4,256,512,150,78643200,21362083,0.271632932,262144
57,5,first,11,5,256,512,150,98304000,21243500,0.216100057,327680
57,8,first,11,5,256,512,150,98304000,21031000,0.213938395,327680
57,10,first,11,5,256,512,150,98304000,21106750,0.214708964,327680
57,9,first,11,5,256,512,150,98304000,20523500,0.208775838,327680
57,7,first,11,5,256,512,150,98304000,20716958,0.210743795,327680
57,11,first,11,5,256,512,150,98304000,21053958,0.214171936,327680
57,1,first,12,4,256,512,150,78643200,22214250,0.282468796,262144
57,4,first,12,5,256,512,150,98304000,21835500,0.222122192,327680
57,7,first,12,5,256,512,150,98304000,20568417,0.209232758,327680
57,2,first,12,4,256,512,150,78643200,21231125,0.269967715,262144
57,5,first,12,5,256,512,150,98304000,21163125,0.215282440,327680
57,12,first,12,5,256,512,150,98304000,22525000,0.229136149,327680
57,9,first,12,5,256,512,150,98304000,20529000,0.208831787,327680
57,6,first,12,5,256,512,150,98304000,20540833,0.208952159,327680
57,11,first,12,5,256,512,150,98304000,20974250,0.213361104,327680
57,3,first,12,5,256,512,150,98304000,24440583,0.248622467,327680
57,10,first,12,5,256,512,150,98304000,20696084,0.210531453,327680
57,8,first,12,5,256,512,150,98304000,20457958,0.208109111,327680
57,12,first,13,5,256,512,150,98304000,22504042,0.228922953,327680
57,3,first,13,5,256,512,150,98304000,24504625,0.249273936,327680
57,2,first,13,4,256,512,150,78643200,21142125,0.268836021,262144
57,1,first,13,4,256,512,150,78643200,22298667,0.283542213,262144
57,7,first,13,5,256,512,150,98304000,20568042,0.209228943,327680
57,9,first,13,5,256,512,150,98304000,20460417,0.208134125,327680
57,4,first,13,5,256,512,150,98304000,22088208,0.224692871,327680
57,5,first,13,5,256,512,150,98304000,21639709,0.220130503,327680
57,8,first,13,5,256,512,150,98304000,20907417,0.212681244,327680
57,10,first,13,5,256,512,150,98304000,21198375,0.215641022,327680
57,6,first,13,5,256,512,150,98304000,20434542,0.207870911,327680
57,11,first,13,5,256,512,150,98304000,20834291,0.211937368,327680
57,10,first,14,5,256,512,150,98304000,20735333,0.210930715,327680
57,1,first,14,4,256,512,150,78643200,22236917,0.282757022,262144
57,7,first,14,5,256,512,150,98304000,20859458,0.212193380,327680
57,4,first,14,5,256,512,150,98304000,21883334,0.222608785,327680
57,2,first,14,4,256,512,150,78643200,21207250,0.269664129,262144
57,6,first,14,5,256,512,150,98304000,20616875,0.209725698,327680
57,9,first,14,5,256,512,150,98304000,20441708,0.207943807,327680
57,3,first,14,5,256,512,150,98304000,24820542,0.252487610,327680
57,5,first,14,5,256,512,150,98304000,21189250,0.215548197,327680
57,8,first,14,5,256,512,150,98304000,20888584,0.212489665,327680
57,12,first,14,5,256,512,150,98304000,22579042,0.229685893,327680
57,11,first,14,5,256,512,150,98304000,20785333,0.211439341,327680
57,7,all,0,5,256,512,150,98304000,22169375,0.225518545,15609190
57,5,all,0,5,256,512,150,98304000,22034042,0.224141866,15609190
57,3,all,0,4,256,512,150,78643200,21179291,0.269308612,12487352
57,11,all,0,5,256,512,150,98304000,21869792,0.222471029,15609190
57,1,all,0,4,256,512,150,78643200,24499792,0.311530965,12487352
57,9,all,0,5,256,512,150,98304000,22276084,0.226604045,15609190
57,4,all,0,5,256,512,150,98304000,23299709,0.237016897,15609190
57,12,all,0,5,256,512,150,98304000,23769083,0.241791616,15609190
57,6,all,0,5,256,512,150,98304000,24564750,0.249885559,15609190
57,10,all,0,5,256,512,150,98304000,23847042,0.242584656,15609190
57,2,all,0,4,256,512,150,78643200,21877166,0.278182551,12487352
57,8,all,0,5,256,512,150,98304000,22399750,0.227862040,15609190
57,12,all,1,5,256,512,150,98304000,23919250,0.243319194,15609190
57,3,all,1,4,256,512,150,78643200,21445167,0.272689400,12487352
57,9,all,1,5,256,512,150,98304000,22308125,0.226929983,15609190
57,10,all,1,5,256,512,150,98304000,22203417,0.225864838,15609190
57,1,all,1,4,256,512,150,78643200,23578875,0.299820900,12487352
57,2,all,1,4,256,512,150,78643200,21792708,0.277108612,12487352
57,8,all,1,5,256,512,150,98304000,22229083,0.226125926,15609190
57,7,all,1,5,256,512,150,98304000,21874208,0.222515951,15609190
57,5,all,1,5,256,512,150,98304000,22162541,0.225449025,15609190
57,4,all,1,5,256,512,150,98304000,23763875,0.241738637,15609190
57,11,all,1,5,256,512,150,98304000,22687875,0.230792999,15609190
57,6,all,1,5,256,512,150,98304000,22082250,0.224632263,15609190
57,10,all,2,5,256,512,150,98304000,22362958,0.227487773,15609190
57,6,all,2,5,256,512,150,98304000,21919459,0.222976267,15609190
57,3,all,2,4,256,512,150,78643200,21453916,0.272800649,12487352
57,11,all,2,5,256,512,150,98304000,22444042,0.228312602,15609190
57,1,all,2,4,256,512,150,78643200,23562917,0.299617984,12487352
57,9,all,2,5,256,512,150,98304000,22581458,0.229710470,15609190
57,2,all,2,4,256,512,150,78643200,21799417,0.277193921,12487352
57,12,all,2,5,256,512,150,98304000,23164916,0.235645711,15609190
57,7,all,2,5,256,512,150,98304000,22304041,0.226888438,15609190
57,4,all,2,5,256,512,150,98304000,23628625,0.240362803,15609190
57,5,all,2,5,256,512,150,98304000,22205458,0.225885600,15609190
57,8,all,2,5,256,512,150,98304000,21854750,0.222318014,15609190
57,6,all,3,5,256,512,150,98304000,21839583,0.222163727,15609190
57,12,all,3,5,256,512,150,98304000,22779125,0.231721242,15609190
57,1,all,3,4,256,512,150,78643200,23705291,0.301428363,12487352
57,10,all,3,5,256,512,150,98304000,22026042,0.224060486,15609190
57,7,all,3,5,256,512,150,98304000,22058500,0.224390666,15609190
57,8,all,3,5,256,512,150,98304000,22022625,0.224025726,15609190
57,9,all,3,5,256,512,150,98304000,21780750,0.221565247,15609190
57,3,all,3,4,256,512,150,78643200,21293125,0.270756086,12487352
57,2,all,3,4,256,512,150,78643200,22102541,0.281048342,12487352
57,11,all,3,5,256,512,150,98304000,22509500,0.228978475,15609190
57,4,all,3,5,256,512,150,98304000,23527250,0.239331563,15609190
57,5,all,3,5,256,512,150,98304000,22646750,0.230374654,15609190
57,1,all,4,4,256,512,150,78643200,23584000,0.299886068,12487352
57,6,all,4,5,256,512,150,98304000,22045000,0.224253337,15609190
57,4,all,4,5,256,512,150,98304000,23592167,0.239991933,15609190
57,11,all,4,5,256,512,150,98304000,22313125,0.226980845,15609190
57,8,all,4,5,256,512,150,98304000,21968000,0.223470052,15609190
57,10,all,4,5,256,512,150,98304000,21808125,0.221843719,15609190
57,12,all,4,5,256,512,150,98304000,23104083,0.235026886,15609190
57,7,all,4,5,256,512,150,98304000,22018042,0.223979106,15609190
57,9,all,4,5,256,512,150,98304000,22154291,0.225365102,15609190
57,5,all,4,5,256,512,150,98304000,22025125,0.224051158,15609190
57,2,all,4,4,256,512,150,78643200,21555084,0.274087067,12487352
57,3,all,4,4,256,512,150,78643200,21242542,0.270112890,12487352
57,11,all,5,5,256,512,150,98304000,21852208,0.222292155,15609190
57,1,all,5,4,256,512,150,78643200,23819584,0.302881673,12487352
57,2,all,5,4,256,512,150,78643200,21523250,0.273682276,12487352
57,9,all,5,5,256,512,150,98304000,21916083,0.222941925,15609190
57,12,all,5,5,256,512,150,98304000,23180458,0.235803813,15609190
57,7,all,5,5,256,512,150,98304000,21966000,0.223449707,15609190
57,5,all,5,5,256,512,150,98304000,21954458,0.223332296,15609190
57,8,all,5,5,256,512,150,98304000,21777333,0.221530487,15609190
57,4,all,5,5,256,512,150,98304000,23432459,0.238367299,15609190
57,3,all,5,4,256,512,150,78643200,20988417,0.266881523,12487352
57,10,all,5,5,256,512,150,98304000,22035167,0.224153310,15609190
57,6,all,5,5,256,512,150,98304000,21477333,0.218478729,15609190
57,10,all,6,5,256,512,150,98304000,21510833,0.218819509,15609190
57,6,all,6,5,256,512,150,98304000,21637459,0.220107615,15609190
57,5,all,6,5,256,512,150,98304000,22060041,0.224406342,15609190
57,2,all,6,4,256,512,150,78643200,21643833,0.275215569,12487352
57,1,all,6,4,256,512,150,78643200,23490084,0.298691864,12487352
57,7,all,6,5,256,512,150,98304000,21850667,0.222276479,15609190
57,11,all,6,5,256,512,150,98304000,21695000,0.220692952,15609190
57,8,all,6,5,256,512,150,98304000,21697042,0.220713725,15609190
57,9,all,6,5,256,512,150,98304000,21644500,0.220179240,15609190
57,3,all,6,4,256,512,150,78643200,21014209,0.267209485,12487352
57,4,all,6,5,256,512,150,98304000,23450666,0.238552511,15609190
57,12,all,6,5,256,512,150,98304000,23083166,0.234814107,15609190
57,2,all,7,4,256,512,150,78643200,21766750,0.276778539,12487352
57,1,all,7,4,256,512,150,78643200,23913333,0.304073753,12487352
57,11,all,7,5,256,512,150,98304000,22017417,0.223972748,15609190
57,5,all,7,5,256,512,150,98304000,22091292,0.224724243,15609190
57,6,all,7,5,256,512,150,98304000,21709458,0.220840027,15609190
57,10,all,7,5,256,512,150,98304000,21884750,0.222623189,15609190
57,12,all,7,5,256,512,150,98304000,23125667,0.235246450,15609190
57,9,all,7,5,256,512,150,98304000,22181334,0.225640198,15609190
57,4,all,7,5,256,512,150,98304000,23400417,0.238041351,15609190
57,3,all,7,4,256,512,150,78643200,21398208,0.272092285,12487352
57,7,all,7,5,256,512,150,98304000,21804583,0.221807688,15609190
57,8,all,7,5,256,512,150,98304000,21704125,0.220785777,15609190
57,3,all,8,4,256,512,150,78643200,21050209,0.267667249,12487352
57,12,all,8,5,256,512,150,98304000,23102875,0.235014598,15609190
57,11,all,8,5,256,512,150,98304000,22278209,0.226625661,15609190
57,9,all,8,5,256,512,150,98304000,22150333,0.225324839,15609190
57,8,all,8,5,256,512,150,98304000,22011334,0.223910868,15609190
57,7,all,8,5,256,512,150,98304000,21747708,0.221229126,15609190
57,6,all,8,5,256,512,150,98304000,21643958,0.220173726,15609190
57,4,all,8,5,256,512,150,98304000,23421000,0.238250732,15609190
